68315	674837	67445
45267	567166	67563
45660	473297	64157
24906	367764	39332
28498	384936	40474
24250	384740	44525
24777	372822	49406
26696	388212	42817
22125	378669	45614
38263	435951	36778
27856	387752	44493
43434	370589	47282
28844	394443	46808
27696	372006	46633
36801	392874	46205
26409	386857	44532
29219	436845	48143
27879	360262	47726
31136	540084	241058
27320	462609	51558
26574	378830	48244
34144	408491	47045
30816	692114	119112
42796	649160	60023
30375	399137	63323
31562	424808	60160
31257	408635	52472
30847	386889	60958
27836	402648	46621
28659	420673	48264
