223452	298323	64915
189533	327664	76316
210217	306292	73023
234399	303902	64146
200579	314785	75275
189162	304976	70215
208782	302500	62609
212460	305724	73209
201291	330337	60215
194621	315949	66293
193018	307554	64842
212696	293702	65574
225632	306193	65850
194002	306819	66275
193223	313742	64638
198238	308350	76833
200998	319955	67773
219715	287857	69772
219369	347533	70217
192725	300770	69175
229332	292998	62038
206084	301203	64580
213288	292939	75813
196713	315179	66232
201408	318708	67991
189683	304342	65072
209430	326429	62638
212154	308527	63770
216372	298925	72141
201037	314237	63261
