97836	457634	27621
91640	497157	27244
57197	446332	30019
49674	301705	20391
44557	327448	20181
48928	297422	20226
44788	310550	22829
39944	326535	35417
45464	285154	21818
43616	294253	19554
40814	332469	22575
41287	306947	19540
51690	284273	18935
49870	333839	20081
40752	284501	19981
46240	294436	19446
45496	337299	19541
49266	309503	24642
48151	286931	19233
42227	346961	19112
40499	305146	19354
41223	294930	19063
44798	340465	19246
46061	292690	19500
50793	287099	19249
43920	346407	22689
41056	281725	19142
44252	282616	19194
43919	318276	19267
48546	311132	25277
