62852	461934	27664	
30447	499938	25454
29510	397780	27849
15865	372452	21975
23365	452814	29231
27616	392955	24003
24940	322778	23086
15694	357325	22160
21760	330915	21772
22131	312849	19712
19606	349329	19948
19970	304433	23789
26705	356172	26056
18343	353094	22231
23766	295527	19820
20456	322616	22839
19332	359040	22001
19905	299256	22812
18048	291744	18350
16413	337745	19440
18545	296756	19593
16950	287818	20162
14749	345383	21366
20992	335959	20149
21492	307194	20683
17815	352654	19066
20289	312825	17816
19877	292518	20661
13495	339457	19978
18644	310370	22093
