4214060	253988	58737
852864	208955	43655
2832209	192096	46469
788436	204261	55411
470338	203989	46700
513935	206013	46388
472003	194131	39527
3152537	208459	35738
860720	210735	39126
809835	196509	37300
720272	237620	42145
760887	195155	45994
712988	196379	45692
494489	213505	46043
523154	194104	41432
479043	193842	41685
896680	202802	39756
754462	228683	42211
810010	206072	45262
752053	230202	43508
773720	208942	45093
805203	212545	37120
707645	199438	44833
500528	218270	46206
513225	211169	42527
1036662	195628	43052
842947	195603	42459
805859	200429	48617
787215	256453	45287
768639	212089	48947
