106094	730838	71693
100181	744822	67100
88174	649682	70403
82202	641922	64565
80125	610191	62683
95539	615267	59733
91902	839467	63742
104686	654236	71673
82729	638224	81752
84752	623149	65184
83267	644712	73365
77271	649192	62379
77844	636640	78923
92810	610130	69843
100106	619425	60587
93705	621264	63897
82506	625367	72382
80161	633494	74834
90582	648716	59454
83413	653641	67445
78739	621054	67936
94318	648394	56104
91010	625738	71671
83148	736093	73586
81917	623754	60529
83582	633297	69742
78580	638507	65028
82813	661986	63861
90533	684643	71436
84106	631390	58265
