103571	616747	67201
88160	716330	76589
87915	572365	61074
90180	606005	63829
76165	579863	70176
78331	576450	61061
93839	575199	67826
97915	585602	59817
84847	591247	58894
92832	630802	63606
78497	619662	76005
88634	589803	83384
102296	581451	61784
78803	589415	65787
89515	622572	66800
90173	570531	74460
84652	569336	61506
85489	646899	62630
92553	589666	76103
81865	584902	64662
85236	582071	62190
107645	585815	64216
95438	565311	54103
102306	624790	65294
93897	605315	63309
85981	616809	61192
80746	606596	76740
89682	655578	66336
81199	564851	71585
98214	577814	66412
