278183	1014732	83302
251294	796527	69622
192466	736681	70797
169323	747894	54257
174926	673818	56436
171986	694197	68405
159968	656565	58376
189664	667541	62539
181740	690612	76440
162523	676425	58526
183773	646378	60108
171657	657994	59262
165275	743435	70097
173269	659991	68908
169526	663267	55534
169394	658774	64589
176733	697151	63142
185876	661446	61675
164419	653220	51424
173455	648048	55742
167777	663405	59836
158711	828755	58785
167991	644591	56333
181317	661712	54365
150371	673050	61150
187972	657456	61385
176248	656579	58974
156930	658134	56756
181102	679704	80624
177218	667681	61307
