762792	557185	64872
2843342	592938	63184
789399	588774	55987
465013	585678	69284
3228099	565371	61301
793527	601383	62534
737555	579084	64776
768717	616306	62227
453038	576410	60299
812460	571563	67976
2876721	595542	62067
790770	592456	56613
681325	580942	80136
453297	610005	62245
459584	614092	65717
772809	611137	65569
709726	594696	65018
771015	542999	62214
487237	579083	69201
453658	588802	65809
1013941	584366	61090
755817	565109	83765
707458	604738	79433
460041	573103	61984
463978	575127	60295
703544	546803	61779
766118	598783	54608
732889	549119	67365
447487	575343	69973
470461	571165	54306
