424101210	423339523	423275900
425213059	422344559	420930294
422886743	424320290	421368760
422719333	423992409	423853616
422546687	423722686	421867611
423839001	423077992	424643712
423009719	421951492	423654847
423478548	420595665	421648280
423780735	425188511	422708953
424464805	421825393	422474343
