139623099	138677753	138641115
138674996	138970434	138134473
138217380	138809064	137133073
137980398	137525300	138422347
137980864	139868911	138953414
137580764	139035946	137215914
138600821	138140171	138754677
139770517	138955303	137930031
138254602	139360711	136260800
138319031	139190920	138841447
