315077	661101	73686
244894	615994	79095
225960	588129	62549
242471	604738	61064
224145	599483	61574
241747	592063	64046
248830	562495	59520
209870	595758	60271
244146	578100	65728
248345	584411	54189
223685	594790	62417
248225	594734	67449
231835	591965	61143
225521	580793	70838
231313	591472	61523
234974	573134	64377
229543	583771	63051
239013	568212	61689
221911	587132	59735
215409	587410	62676
236280	582448	67860
232524	563149	57001
214959	595928	61292
235927	576921	62330
237684	584696	59943
226225	590531	58895
224397	593128	62711
234213	585973	58594
216234	577777	63121
237789	610059	61366
