106706	490384	76407
109802	487389	57955
82164	490560	66200
95164	524377	83855
101999	484836	66080
101788	480126	63237
87959	508633	59773
89673	516772	89873
85389	503499	80453
94548	480164	78512
100491	490210	53657
90592	517251	65800
85987	473198	74513
92244	457812	71638
88177	484156	65090
84125	450479	60844
101860	470270	65444
78968	509292	61571
91569	483023	66167
87935	480475	63731
99677	475397	68057
88489	491613	64574
98007	458109	68086
85522	668630	60133
95957	482143	63437
93186	492484	63203
86078	548199	61178
80670	462063	58490
87673	497067	59921
85918	508913	59216
