74850	556986	66245
73197	534414	67882
86220	652956	68503
92915	514698	65475
72961	546724	63003
80837	602953	69938
70838	589525	56236
74527	528788	70783
90812	525794	61520
71876	526994	79149
76559	567198	56988
90088	543468	69168
71376	507356	69362
82408	514743	58691
89608	533006	54424
84697	514208	60687
75437	531119	68438
73977	547268	62720
75492	510912	62518
82611	530626	64648
81443	580740	56717
81839	516245	69661
71457	530095	60457
77909	551552	60932
76243	524951	59694
80077	530930	61688
83387	513678	69306
74007	546869	62622
71158	585670	58691
77232	507320	78219
