80403	635081	68743
71526	580185	66316
64551	579320	71598
60016	545762	61526
62284	569049	83425
62707	513300	61936
65019	533083	61839
67903	535001	62424
67981	545547	74004
59501	528067	74282
74405	527923	59789
64331	586899	62517
68464	514727	64390
67454	528314	63388
60539	514443	66059
66211	538647	71683
62630	534830	84274
66665	523688	77107
63392	520198	62047
66375	552895	64834
58594	569682	74099
63027	533739	64482
65625	546853	62911
61497	539196	68245
62375	561241	66685
66099	509134	64733
61898	529211	60424
62742	525531	74459
66214	561774	65996
72805	529182	63182
