40741	352142	30699
38389	288113	29374
62140	316496	29757
25584	309740	28054
23667	280457	28154
25578	308251	31297
29214	288429	28944
25623	322647	28056
33163	297282	28715
27636	348292	39551
32686	375944	35345
23367	285814	34889
23228	264382	26399
22067	306060	36588
31260	399468	34830
24205	291858	23139
21727	253167	25484
20750	270131	26503
20428	265906	26753
22688	260528	27642
22901	285413	26722
26447	276698	26718
25287	273196	27185
22986	268831	26526
25427	277276	27069
23206	308314	27418
25907	285571	26339
23878	410212	29234
30887	336472	45777
27031	334747	31834
